__run_id,__done,DFO,Library,DataFrame size,execution_time,num_dfos_per_joule,cpu_utilisation,memory_usage
run_12_repetition_2,DONE,replace,Pandas,Large,99.182,0.017,67.9,9368300708.346
run_27_repetition_12,DONE,sort,Dask,Small,1.246,1.539,49.0,3041424725.333
run_13_repetition_2,DONE,replace,Pandas,Small,0.943,1.777,78.2,3423010816.0
run_40_repetition_17,DONE,drop,Modin,Large,20.903,0.082,81.4,8492341189.486
run_70_repetition_3,DONE,concat,Polars,Large,0.947,5.627,73.5,4656886579.2
run_24_repetition_10,DONE,sort,Modin,Large,679.644,0.002,80.1,11601103897.29
run_14_repetition_0,DONE,replace,Polars,Large,8.548,0.13,64.2,7721786845.867
run_9_repetition_4,DONE,replace,Modin,Small,7.303,0.218,75.3,6362870075.077
run_52_repetition_15,DONE,dropna,Pandas,Large,45.298,0.041,75.6,7670081302.336
run_39_repetition_18,DONE,mean,Polars,Small,0.323,23.389,76.5,4433641472.0
run_24_repetition_4,DONE,sort,Modin,Large,658.539,0.002,76.6,11655145286.338
run_7_repetition_15,DONE,isna,Polars,Small,0.327,4.599,70.0,4898226176.0
run_18_repetition_15,DONE,groupby,Dask,Large,1.568,1.1,79.5,5271273472.0
run_35_repetition_4,DONE,mean,Dask,Small,1.56,2.008,76.8,5705014125.714
run_9_repetition_15,DONE,replace,Modin,Small,6.77,0.187,75.2,6325172224.0
run_43_repetition_4,DONE,drop,Dask,Small,1.248,1.463,76.5,6045504853.333
run_60_repetition_12,DONE,fillna,Pandas,Large,435.216,0.004,81.4,9633585781.597
run_63_repetition_12,DONE,fillna,Polars,Small,0.322,4.776,69.5,4852853418.667
run_61_repetition_2,DONE,fillna,Pandas,Small,0.955,2.659,78.4,5136652697.6
run_30_repetition_19,DONE,sort,Polars,Large,52.283,0.027,80.5,9121239611.535
run_41_repetition_11,DONE,drop,Modin,Small,6.492,0.251,67.4,4063425758.609
run_65_repetition_10,DONE,concat,Modin,Small,5.53,0.337,77.4,4454125568.0
run_67_repetition_1,DONE,concat,Dask,Small,1.553,1.165,62.2,4243910070.857
run_69_repetition_6,DONE,concat,Pandas,Small,0.641,1.974,67.9,4423340032.0
run_31_repetition_13,DONE,sort,Polars,Small,0.323,4.092,74.3,4573937664.0
run_59_repetition_3,DONE,fillna,Dask,Small,1.24,1.069,79.1,4775307946.667
run_26_repetition_10,DONE,sort,Dask,Large,1.259,1.08,71.5,4981522432.0
run_30_repetition_6,DONE,sort,Polars,Large,42.354,0.034,77.7,9149183336.978
run_57_repetition_18,DONE,fillna,Modin,Small,6.458,0.232,69.3,5788307634.087
run_24_repetition_15,DONE,sort,Modin,Large,619.823,0.002,86.7,11682932196.946
run_65_repetition_15,DONE,concat,Modin,Small,6.468,0.25,64.1,4315137424.696
run_67_repetition_5,DONE,concat,Dask,Small,1.537,3.754,55.3,4263858761.143
run_16_repetition_11,DONE,groupby,Modin,Large,324.717,0.006,81.3,8973182383.667
run_17_repetition_19,DONE,groupby,Modin,Small,6.172,0.28,77.7,5195519069.091
run_16_repetition_3,DONE,groupby,Modin,Large,12.003,0.102,73.0,8343528423.024
run_35_repetition_11,DONE,mean,Dask,Small,1.856,3.323,78.8,5601396736.0
run_42_repetition_14,DONE,drop,Dask,Large,1.243,1.438,77.1,5644774058.667
run_65_repetition_9,DONE,concat,Modin,Small,6.16,0.276,67.8,6201460177.455
run_48_repetition_2,DONE,dropna,Modin,Large,13.822,0.098,76.2,7056092748.255
run_57_repetition_16,DONE,fillna,Modin,Small,6.146,0.229,60.9,4288919365.818
run_27_repetition_18,DONE,sort,Dask,Small,1.243,2.961,74.5,4122405546.667
run_56_repetition_11,DONE,fillna,Modin,Large,45.703,0.034,71.0,9662760214.04
run_0_repetition_9,DONE,isna,Modin,Large,26.07,0.052,72.6,9088633232.184
run_61_repetition_12,DONE,fillna,Pandas,Small,0.948,1.593,63.6,5342167040.0
run_69_repetition_9,DONE,concat,Pandas,Small,0.937,1.507,73.4,5705138176.0
run_43_repetition_16,DONE,drop,Dask,Small,1.256,1.612,76.8,5845510826.667
run_13_repetition_11,DONE,replace,Pandas,Small,0.64,4.538,77.4,6001864704.0
run_40_repetition_9,DONE,drop,Modin,Large,12.005,0.101,76.1,7642349168.39
run_27_repetition_16,DONE,sort,Dask,Small,1.26,3.356,63.1,3602415616.0
run_2_repetition_16,DONE,isna,Dask,Large,1.244,2.082,74.1,4011013461.333
run_22_repetition_3,DONE,groupby,Polars,Large,0.638,11.561,76.3,4379987968.0
run_71_repetition_19,DONE,concat,Polars,Small,0.332,23.565,74.5,4648632320.0
run_37_repetition_14,DONE,mean,Pandas,Small,0.638,11.535,71.5,4815761408.0
run_17_repetition_2,DONE,groupby,Modin,Small,6.161,0.269,78.9,5590771898.182
run_49_repetition_0,DONE,dropna,Modin,Small,5.884,0.264,76.6,5805928643.048
run_60_repetition_16,DONE,fillna,Pandas,Large,446.883,0.004,88.4,9769367560.451
run_48_repetition_13,DONE,dropna,Modin,Large,22.698,0.059,71.8,9105779442.526
run_26_repetition_13,DONE,sort,Dask,Large,1.255,1.699,77.4,4792691370.667
run_51_repetition_3,DONE,dropna,Dask,Small,1.253,1.331,73.2,4975091712.0
run_58_repetition_9,DONE,fillna,Dask,Large,1.255,1.036,82.2,5115559936.0
run_18_repetition_6,DONE,groupby,Dask,Large,1.254,2.046,78.8,5346902016.0
run_23_repetition_13,DONE,groupby,Polars,Small,0.327,5.33,78.6,5471966549.333
run_54_repetition_17,DONE,dropna,Polars,Large,0.955,4.121,77.5,5816369152.0
run_66_repetition_16,DONE,concat,Dask,Large,1.536,1.174,63.1,3986716379.429
run_37_repetition_15,DONE,mean,Pandas,Small,0.632,3.494,77.4,4139151360.0
run_48_repetition_1,DONE,dropna,Modin,Large,21.212,0.058,73.6,8600067749.859
run_1_repetition_2,DONE,isna,Modin,Small,6.77,0.212,82.1,4843133610.667
run_43_repetition_17,DONE,drop,Dask,Small,1.538,1.786,71.9,4690111926.857
run_6_repetition_17,DONE,isna,Polars,Large,1.558,1.068,73.0,6185449179.429
run_66_repetition_12,DONE,concat,Dask,Large,1.56,0.887,85.5,5300530614.857
run_18_repetition_10,DONE,groupby,Dask,Large,1.264,1.49,74.9,5499947690.667
run_48_repetition_9,DONE,dropna,Modin,Large,22.688,0.056,76.4,9808754795.789
run_10_repetition_12,DONE,replace,Dask,Large,1.552,0.972,71.2,5701999469.714
run_38_repetition_9,DONE,mean,Polars,Large,0.935,8.207,74.6,4350371430.4
run_9_repetition_17,DONE,replace,Modin,Small,6.169,0.25,65.4,4754008994.909
run_3_repetition_7,DONE,isna,Dask,Small,1.241,5.821,71.9,4568776704.0
run_7_repetition_18,DONE,isna,Polars,Small,0.325,24.857,73.7,4730017109.333
run_4_repetition_0,DONE,isna,Pandas,Large,46.893,0.039,74.4,8212996627.948
run_15_repetition_15,DONE,replace,Polars,Small,0.326,7.277,77.4,5027168256.0
run_67_repetition_10,DONE,concat,Dask,Small,1.255,2.94,80.0,5585906346.667
run_7_repetition_4,DONE,isna,Polars,Small,0.33,23.209,73.3,5958625962.667
run_43_repetition_12,DONE,drop,Dask,Small,1.263,1.709,79.5,6040425813.333
run_42_repetition_17,DONE,drop,Dask,Large,1.249,4.567,78.0,6238745941.333
run_50_repetition_7,DONE,dropna,Dask,Large,1.241,2.108,77.9,4449378304.0
run_36_repetition_3,DONE,mean,Pandas,Large,2.178,2.08,80.7,6432540444.444
run_51_repetition_19,DONE,dropna,Dask,Small,1.239,6.201,75.9,4784807936.0
run_47_repetition_5,DONE,drop,Polars,Small,0.328,24.234,75.4,4912644096.0
run_13_repetition_6,DONE,replace,Pandas,Small,0.929,8.252,75.4,5104110796.8
run_61_repetition_15,DONE,fillna,Pandas,Small,0.949,8.191,73.2,5235818496.0
run_58_repetition_18,DONE,fillna,Dask,Large,1.255,6.041,71.9,5415441749.333
run_46_repetition_12,DONE,drop,Polars,Large,0.64,12.239,77.6,6163173376.0
run_35_repetition_7,DONE,mean,Dask,Small,1.541,3.015,86.0,5770695241.143
run_27_repetition_13,DONE,sort,Dask,Small,1.237,1.749,79.2,6012431018.667
run_35_repetition_8,DONE,mean,Dask,Small,1.252,1.304,74.0,6150837589.333
run_37_repetition_8,DONE,mean,Pandas,Small,0.626,2.627,78.9,6352269312.0
run_25_repetition_16,DONE,sort,Modin,Small,6.475,0.19,74.3,4958656779.13
run_46_repetition_19,DONE,drop,Polars,Large,0.629,12.471,81.0,4636971008.0
run_60_repetition_11,DONE,fillna,Pandas,Large,449.266,0.004,72.1,9731136969.681
run_67_repetition_15,DONE,concat,Dask,Small,1.569,1.879,65.6,5279229074.286
run_43_repetition_0,DONE,drop,Dask,Small,1.254,5.018,77.1,5496386901.333
run_60_repetition_1,DONE,fillna,Pandas,Large,439.243,0.004,76.5,9614164025.367
run_24_repetition_11,DONE,sort,Modin,Large,675.94,0.002,69.8,11762848834.783
run_1_repetition_4,DONE,isna,Modin,Small,7.395,0.199,67.1,5023961403.077
run_43_repetition_5,DONE,drop,Dask,Small,1.237,1.155,81.7,4441593173.333
run_8_repetition_19,DONE,replace,Modin,Large,44.546,0.039,74.9,9285350797.061
run_39_repetition_17,DONE,mean,Polars,Small,0.318,5.321,69.1,4423630848.0
run_21_repetition_18,DONE,groupby,Pandas,Small,0.937,1.725,71.0,4663361536.0
run_55_repetition_19,DONE,dropna,Polars,Small,0.324,4.883,79.7,4851307861.333
run_48_repetition_5,DONE,dropna,Modin,Large,25.731,0.047,77.9,9733347851.907
run_22_repetition_5,DONE,groupby,Polars,Large,0.638,2.802,69.9,6047621120.0
run_64_repetition_14,DONE,concat,Modin,Large,13.198,0.093,83.3,8804203815.822
run_8_repetition_8,DONE,replace,Modin,Large,64.5,0.029,78.8,9631778313.66
run_56_repetition_16,DONE,fillna,Modin,Large,42.922,0.037,76.8,9678707697.577
run_52_repetition_2,DONE,dropna,Pandas,Large,45.993,0.034,63.6,8208494781.881
run_5_repetition_0,DONE,isna,Pandas,Small,0.638,10.127,75.0,5376421888.0
run_56_repetition_3,DONE,fillna,Modin,Large,51.007,0.029,79.7,10078004175.238
run_8_repetition_6,DONE,replace,Modin,Large,45.8,0.04,75.1,9291043168.636
run_4_repetition_15,DONE,isna,Pandas,Large,43.499,0.04,75.2,7867223061.483
run_22_repetition_6,DONE,groupby,Polars,Large,0.633,11.898,74.9,5328482304.0
run_33_repetition_3,DONE,mean,Modin,Small,7.099,0.222,76.9,5786060718.08
run_14_repetition_11,DONE,replace,Polars,Large,8.046,0.166,74.9,7753410267.429
run_51_repetition_8,DONE,dropna,Dask,Small,1.255,2.846,72.5,5793928533.333
run_14_repetition_9,DONE,replace,Polars,Large,8.385,0.152,71.0,8081973530.483
run_34_repetition_9,DONE,mean,Dask,Large,1.548,5.001,71.9,4091192466.286
run_71_repetition_8,DONE,concat,Polars,Small,0.322,25.388,77.1,4254564352.0
run_25_repetition_7,DONE,sort,Modin,Small,7.081,0.199,87.9,4931380838.4
run_26_repetition_19,DONE,sort,Dask,Large,1.26,4.766,70.2,4636874069.333
run_41_repetition_6,DONE,drop,Modin,Small,6.174,0.245,71.5,5248851968.0
run_40_repetition_13,DONE,drop,Modin,Large,15.957,0.083,72.4,8388681424.593
run_32_repetition_11,DONE,mean,Modin,Large,12.919,0.104,80.0,8366916328.727
run_23_repetition_16,DONE,groupby,Polars,Small,0.328,7.759,64.8,5165738666.667
run_36_repetition_19,DONE,mean,Pandas,Large,2.479,0.789,76.8,7251763200.0
run_7_repetition_1,DONE,isna,Polars,Small,0.326,4.735,77.5,5783481002.667
run_34_repetition_10,DONE,mean,Dask,Large,1.555,1.274,80.5,5979813595.429
run_58_repetition_0,DONE,fillna,Dask,Large,1.243,1.609,57.9,4054218069.333
run_40_repetition_6,DONE,drop,Modin,Large,15.674,0.087,74.4,8302195074.415
run_12_repetition_7,DONE,replace,Pandas,Large,97.591,0.019,75.7,8938711774.189
run_14_repetition_4,DONE,replace,Polars,Large,7.751,0.166,76.5,7383976315.259
run_55_repetition_2,DONE,dropna,Polars,Small,0.33,22.84,73.6,5273649152.0
run_16_repetition_6,DONE,groupby,Modin,Large,15.67,0.075,73.8,9000622427.774
run_61_repetition_7,DONE,fillna,Pandas,Small,0.939,3.127,79.0,5651814809.6
run_7_repetition_12,DONE,isna,Polars,Small,0.328,4.053,80.1,3880938154.667
run_30_repetition_1,DONE,sort,Polars,Large,40.466,0.033,82.0,8434047237.774
run_33_repetition_2,DONE,mean,Modin,Small,6.181,0.217,74.3,5213000797.091
run_59_repetition_18,DONE,fillna,Dask,Small,1.254,1.679,81.4,5028255061.333
run_69_repetition_13,DONE,concat,Pandas,Small,0.63,3.419,72.7,5126569984.0
run_5_repetition_3,DONE,isna,Pandas,Small,0.642,4.102,82.0,5361664000.0
run_38_repetition_19,DONE,mean,Polars,Large,0.633,5.618,75.5,6193176576.0
run_51_repetition_17,DONE,dropna,Dask,Small,1.253,5.287,76.7,5812445184.0
run_30_repetition_0,DONE,sort,Polars,Large,48.495,0.03,77.9,8847869861.836
run_68_repetition_12,DONE,concat,Pandas,Large,32.387,0.061,66.7,8338307895.028
run_4_repetition_5,DONE,isna,Pandas,Large,45.961,0.038,78.2,7697888181.404
run_47_repetition_6,DONE,drop,Polars,Small,0.322,4.612,83.7,4686998186.667
run_50_repetition_0,DONE,dropna,Dask,Large,1.25,1.026,77.3,5034920618.667
run_3_repetition_12,DONE,isna,Dask,Small,1.25,1.411,78.3,5336978773.333
run_25_repetition_18,DONE,sort,Modin,Small,7.077,0.215,77.2,6110912839.68
run_53_repetition_18,DONE,dropna,Pandas,Small,0.64,2.315,81.0,5737594880.0
run_33_repetition_15,DONE,mean,Modin,Small,6.151,0.289,77.9,5948028741.818
run_37_repetition_4,DONE,mean,Pandas,Small,0.947,8.059,73.7,4082119475.2
run_25_repetition_9,DONE,sort,Modin,Small,6.81,0.209,76.2,4758666581.333
run_56_repetition_18,DONE,fillna,Modin,Large,157.111,0.012,70.3,9714484445.567
run_26_repetition_16,DONE,sort,Dask,Large,1.256,4.936,68.3,5626636970.667
run_3_repetition_18,DONE,isna,Dask,Small,1.248,2.81,77.7,5939601408.0
run_53_repetition_11,DONE,dropna,Pandas,Small,0.64,4.793,77.8,4292169728.0
run_55_repetition_10,DONE,dropna,Polars,Small,0.331,9.825,77.2,4572528640.0
run_64_repetition_18,DONE,concat,Modin,Large,12.584,0.103,76.3,7924642839.814
run_4_repetition_6,DONE,isna,Pandas,Large,43.832,0.039,71.1,7801353443.556
run_71_repetition_12,DONE,concat,Polars,Small,0.326,8.343,76.3,4932162901.333
run_29_repetition_6,DONE,sort,Pandas,Small,0.932,2.242,72.9,5260715622.4
run_12_repetition_12,DONE,replace,Pandas,Large,98.322,0.019,77.4,9071602091.464
run_12_repetition_15,DONE,replace,Pandas,Large,97.853,0.019,84.4,8855782814.094
run_57_repetition_19,DONE,fillna,Modin,Small,6.767,0.181,69.3,4474542762.667
run_0_repetition_10,DONE,isna,Modin,Large,23.947,0.058,75.6,9284397056.0
run_70_repetition_9,DONE,concat,Polars,Large,0.637,1.946,80.8,5896577024.0
run_53_repetition_9,DONE,dropna,Pandas,Small,0.948,1.75,78.2,6007249305.6
run_39_repetition_12,DONE,mean,Polars,Small,0.318,22.933,58.9,4207973717.333
run_43_repetition_3,DONE,drop,Dask,Small,1.254,2.283,75.9,4371128320.0
run_39_repetition_6,DONE,mean,Polars,Small,0.331,7.658,72.6,4545183744.0
run_52_repetition_5,DONE,dropna,Pandas,Large,45.681,0.039,60.8,8046684842.667
run_0_repetition_16,DONE,isna,Modin,Large,22.734,0.06,76.7,9018888838.737
run_27_repetition_7,DONE,sort,Dask,Small,1.255,1.222,70.6,5080536405.333
run_40_repetition_2,DONE,drop,Modin,Large,13.239,0.104,78.6,8779441038.222
run_44_repetition_17,DONE,drop,Pandas,Large,37.015,0.055,75.8,9547572811.541
run_23_repetition_10,DONE,groupby,Polars,Small,0.326,15.482,70.5,3577320789.333
run_4_repetition_10,DONE,isna,Pandas,Large,43.556,0.041,72.3,7500984520.503
run_55_repetition_3,DONE,dropna,Polars,Small,0.325,4.867,78.8,4732982613.333
run_21_repetition_16,DONE,groupby,Pandas,Small,0.927,2.013,77.3,5169401036.8
run_58_repetition_5,DONE,fillna,Dask,Large,1.231,1.782,74.9,5298561024.0
run_6_repetition_5,DONE,isna,Polars,Large,1.859,0.99,73.7,6965581824.0
run_4_repetition_17,DONE,isna,Pandas,Large,43.812,0.042,77.3,8952330604.712
run_40_repetition_11,DONE,drop,Modin,Large,19.119,0.069,64.8,9368582427.569
run_54_repetition_18,DONE,dropna,Polars,Large,0.926,6.311,81.2,4514375270.4
run_2_repetition_13,DONE,isna,Dask,Large,1.241,2.37,81.3,4395180032.0
run_47_repetition_9,DONE,drop,Polars,Small,0.323,7.662,87.9,4613160960.0
run_19_repetition_1,DONE,groupby,Dask,Small,1.24,2.034,80.1,4864933888.0
run_33_repetition_17,DONE,mean,Modin,Small,6.092,0.265,73.3,5483246685.091
run_10_repetition_16,DONE,replace,Dask,Large,1.238,4.716,57.4,5246446250.667
run_14_repetition_12,DONE,replace,Polars,Large,8.065,0.147,74.2,7617843785.143
run_14_repetition_7,DONE,replace,Polars,Large,8.061,0.163,76.4,7655260160.0
run_38_repetition_11,DONE,mean,Polars,Large,0.643,11.493,76.1,6522249216.0
run_38_repetition_8,DONE,mean,Polars,Large,0.636,2.974,75.2,6027411456.0
run_49_repetition_5,DONE,dropna,Modin,Small,6.123,0.249,76.3,6696121437.091
run_46_repetition_6,DONE,drop,Polars,Large,0.628,11.944,74.5,4934336512.0
run_12_repetition_17,DONE,replace,Pandas,Large,97.761,0.019,54.1,9236281748.464
run_3_repetition_6,DONE,isna,Dask,Small,1.258,1.452,66.8,4984886613.333
run_7_repetition_10,DONE,isna,Polars,Small,0.321,6.749,83.6,5245239296.0
run_42_repetition_11,DONE,drop,Dask,Large,1.248,5.539,73.3,5629840042.667
run_17_repetition_13,DONE,groupby,Modin,Small,6.171,0.278,76.8,6414149073.455
run_2_repetition_15,DONE,isna,Dask,Large,1.255,1.878,75.7,6502345386.667
run_69_repetition_10,DONE,concat,Pandas,Small,0.944,7.887,74.2,6728132198.4
run_30_repetition_14,DONE,sort,Polars,Large,40.471,0.035,61.9,8514091947.308
run_13_repetition_12,DONE,replace,Pandas,Small,0.936,4.566,77.1,4597307801.6
run_7_repetition_13,DONE,isna,Polars,Small,0.324,24.125,80.1,4790108160.0
run_15_repetition_2,DONE,replace,Polars,Small,0.325,24.313,71.7,4918629717.333
run_6_repetition_2,DONE,isna,Polars,Large,1.558,4.448,75.0,6853902336.0
run_16_repetition_13,DONE,groupby,Modin,Large,16.892,0.079,78.7,8772235623.298
run_45_repetition_6,DONE,drop,Pandas,Small,0.935,6.497,70.9,5356450611.2
run_50_repetition_17,DONE,dropna,Dask,Large,1.253,3.131,73.4,5660407125.333
run_46_repetition_16,DONE,drop,Polars,Large,0.633,2.97,73.1,6106959872.0
run_70_repetition_16,DONE,concat,Polars,Large,0.641,2.701,87.7,6108786688.0
run_35_repetition_19,DONE,mean,Dask,Small,1.542,4.589,72.6,4230641371.429
run_0_repetition_2,DONE,isna,Modin,Large,30.067,0.054,75.6,8858319585.28
run_9_repetition_7,DONE,replace,Modin,Small,6.171,0.241,68.1,4759998836.364
run_54_repetition_10,DONE,dropna,Polars,Large,0.941,3.048,76.9,5149999104.0
run_61_repetition_17,DONE,fillna,Pandas,Small,0.946,2.328,64.9,4904727347.2
run_25_repetition_12,DONE,sort,Modin,Small,6.779,0.185,74.7,5711059626.667
run_9_repetition_18,DONE,replace,Modin,Small,6.155,0.247,74.8,5985789393.455
run_0_repetition_1,DONE,isna,Modin,Large,20.549,0.07,78.7,9757123628.522
run_3_repetition_4,DONE,isna,Dask,Small,1.564,1.82,67.5,5787748644.571
run_69_repetition_8,DONE,concat,Pandas,Small,0.942,2.401,65.4,6011908915.2
run_45_repetition_2,DONE,drop,Pandas,Small,0.943,7.857,74.7,4132320051.2
run_55_repetition_8,DONE,dropna,Polars,Small,0.324,24.17,75.3,4338428586.667
run_46_repetition_9,DONE,drop,Polars,Large,0.629,7.003,66.4,4866945024.0
run_52_repetition_6,DONE,dropna,Pandas,Large,45.958,0.04,76.0,8193496586.172
run_42_repetition_19,DONE,drop,Dask,Large,1.253,1.481,75.3,5013247317.333
run_21_repetition_7,DONE,groupby,Pandas,Small,0.939,3.687,72.2,5322099916.8
run_31_repetition_11,DONE,sort,Polars,Small,0.328,9.015,79.1,5643670869.333
run_70_repetition_13,DONE,concat,Polars,Large,0.637,5.636,72.1,6606069760.0
run_68_repetition_17,DONE,concat,Pandas,Large,34.177,0.052,74.4,9670761698.549
run_66_repetition_4,DONE,concat,Dask,Large,1.541,4.409,77.5,3856348891.429
run_54_repetition_16,DONE,dropna,Polars,Large,0.941,6.221,77.6,4673647411.2
run_0_repetition_5,DONE,isna,Modin,Large,23.653,0.058,76.6,8771202605.367
run_65_repetition_7,DONE,concat,Modin,Small,6.168,0.235,53.9,4896477556.364
run_55_repetition_0,DONE,dropna,Polars,Small,0.33,7.202,81.9,4687708160.0
run_69_repetition_18,DONE,concat,Pandas,Small,0.939,2.421,81.9,4894883840.0
run_42_repetition_5,DONE,drop,Dask,Large,1.255,1.319,78.8,5073545898.667
run_23_repetition_19,DONE,groupby,Polars,Small,0.319,23.915,76.9,5210079232.0
run_67_repetition_3,DONE,concat,Dask,Small,1.55,4.768,74.5,5545422262.857
run_55_repetition_11,DONE,dropna,Polars,Small,0.322,5.079,80.2,5626238293.333
run_40_repetition_8,DONE,drop,Modin,Large,29.153,0.052,59.3,8783080838.598
run_32_repetition_15,DONE,mean,Modin,Large,15.685,0.087,71.2,8188005086.189
run_64_repetition_2,DONE,concat,Modin,Large,12.286,0.098,76.8,7643537798.095
run_6_repetition_4,DONE,isna,Polars,Large,1.867,2.761,75.5,5570111488.0
run_24_repetition_19,DONE,sort,Modin,Large,680.435,0.002,75.4,11708608626.29
run_42_repetition_13,DONE,drop,Dask,Large,1.554,1.047,76.0,5535786130.286
run_23_repetition_17,DONE,groupby,Polars,Small,0.327,4.822,63.6,5907234816.0
run_33_repetition_1,DONE,mean,Modin,Small,6.775,0.199,73.9,6529343488.0
run_34_repetition_8,DONE,mean,Dask,Large,1.562,1.141,72.2,6414064493.714
run_63_repetition_9,DONE,fillna,Polars,Small,0.323,14.732,60.3,4637278208.0
run_11_repetition_9,DONE,replace,Dask,Small,1.252,3.549,78.9,4875588949.333
run_40_repetition_19,DONE,drop,Modin,Large,12.608,0.094,60.3,7948126065.116
run_44_repetition_1,DONE,drop,Pandas,Large,36.106,0.054,74.9,9016372662.857
run_33_repetition_12,DONE,mean,Modin,Small,6.789,0.193,76.6,5109920426.667
run_17_repetition_1,DONE,groupby,Modin,Small,5.564,0.319,79.4,5428908032.0
run_19_repetition_13,DONE,groupby,Dask,Small,1.253,1.889,73.7,5287619242.667
run_44_repetition_18,DONE,drop,Pandas,Large,37.31,0.047,77.1,9692777863.285
run_2_repetition_4,DONE,isna,Dask,Large,1.253,2.228,73.3,3762872320.0
run_46_repetition_10,DONE,drop,Polars,Large,0.644,2.811,72.0,4527464448.0
run_43_repetition_11,DONE,drop,Dask,Small,1.254,1.365,70.1,4589677226.667
run_11_repetition_15,DONE,replace,Dask,Small,1.255,1.117,77.8,4742179498.667
run_0_repetition_17,DONE,isna,Modin,Large,18.437,0.07,75.9,8826924131.097
run_62_repetition_3,DONE,fillna,Polars,Large,66.936,0.016,73.7,8262598505.688
run_55_repetition_5,DONE,dropna,Polars,Small,0.324,22.785,77.1,5381985621.333
run_56_repetition_8,DONE,fillna,Modin,Large,31.938,0.048,79.2,10266560937.057
run_19_repetition_11,DONE,groupby,Dask,Small,1.255,3.801,69.3,3539826005.333
run_32_repetition_1,DONE,mean,Modin,Large,24.279,0.065,77.2,8634705591.309
run_2_repetition_0,DONE,isna,Dask,Large,1.238,2.585,72.4,4234406570.667
run_23_repetition_9,DONE,groupby,Polars,Small,0.322,23.961,59.0,4443531946.667
run_3_repetition_3,DONE,isna,Dask,Small,1.257,5.944,69.2,4641396053.333
run_60_repetition_5,DONE,fillna,Pandas,Large,456.109,0.004,86.6,9945704332.075
run_20_repetition_0,DONE,groupby,Pandas,Large,2.484,1.424,70.9,5747249971.2
run_6_repetition_13,DONE,isna,Polars,Large,1.87,2.353,76.3,5895038976.0
run_27_repetition_3,DONE,sort,Dask,Small,1.259,3.616,67.7,4654601557.333
run_53_repetition_6,DONE,dropna,Pandas,Small,0.938,3.049,67.0,4808890777.6
run_36_repetition_15,DONE,mean,Pandas,Large,2.47,0.588,74.7,6620192768.0
run_10_repetition_7,DONE,replace,Dask,Large,1.246,1.219,63.4,5156874922.667
run_26_repetition_11,DONE,sort,Dask,Large,1.257,1.473,76.4,5302711637.333
run_2_repetition_10,DONE,isna,Dask,Large,1.241,5.796,78.9,5490873685.333
run_68_repetition_11,DONE,concat,Pandas,Large,33.585,0.053,76.3,9666831885.838
run_17_repetition_16,DONE,groupby,Modin,Small,5.875,0.281,78.0,4074613418.667
run_57_repetition_15,DONE,fillna,Modin,Small,6.483,0.23,72.1,4474902082.783
run_2_repetition_8,DONE,isna,Dask,Large,1.25,6.077,75.7,4161626112.0
run_43_repetition_2,DONE,drop,Dask,Small,1.246,5.978,77.2,4387479552.0
run_28_repetition_0,DONE,sort,Pandas,Large,76.512,0.023,76.3,9093650972.672
run_5_repetition_1,DONE,isna,Pandas,Small,0.631,11.368,74.9,4926894080.0
run_31_repetition_6,DONE,sort,Polars,Small,0.33,8.1,76.0,5367152640.0
run_25_repetition_10,DONE,sort,Modin,Small,7.082,0.208,80.7,6214463651.84
run_31_repetition_17,DONE,sort,Polars,Small,0.318,4.453,64.1,3732373504.0
run_51_repetition_16,DONE,dropna,Dask,Small,1.257,1.222,72.2,4092840618.667
run_40_repetition_18,DONE,drop,Modin,Large,15.998,0.081,70.6,8111521488.593
run_44_repetition_11,DONE,drop,Pandas,Large,36.124,0.054,71.9,9299072800.269
run_28_repetition_17,DONE,sort,Pandas,Large,76.798,0.024,75.7,9433191656.542
run_70_repetition_7,DONE,concat,Polars,Large,0.947,1.575,67.9,5609252454.4
run_19_repetition_19,DONE,groupby,Dask,Small,1.25,1.343,66.1,5898649600.0
run_54_repetition_11,DONE,dropna,Polars,Large,0.943,7.418,68.2,4925947904.0
run_56_repetition_1,DONE,fillna,Modin,Large,43.911,0.038,76.2,9469777764.634
run_35_repetition_13,DONE,mean,Dask,Small,1.542,2.435,69.5,4477878272.0
run_38_repetition_14,DONE,mean,Polars,Large,0.942,2.594,76.8,4965164646.4
run_65_repetition_19,DONE,concat,Modin,Small,5.859,0.236,55.6,5488832707.048
run_15_repetition_3,DONE,replace,Polars,Small,0.324,24.088,73.7,5287772160.0
run_27_repetition_14,DONE,sort,Dask,Small,1.242,5.636,61.2,5504617130.667
run_63_repetition_1,DONE,fillna,Polars,Small,0.331,24.102,68.9,5657750186.667
run_0_repetition_14,DONE,isna,Modin,Large,23.64,0.055,78.2,9418983657.316
run_6_repetition_1,DONE,isna,Polars,Large,1.854,1.808,69.0,5478508544.0
run_32_repetition_17,DONE,mean,Modin,Large,16.872,0.09,76.6,8245410690.246
run_15_repetition_5,DONE,replace,Polars,Small,0.321,24.757,72.6,4088250368.0
run_30_repetition_12,DONE,sort,Polars,Large,41.378,0.033,76.4,8472627681.882
run_30_repetition_4,DONE,sort,Polars,Large,46.517,0.029,68.4,8635247488.837
run_30_repetition_15,DONE,sort,Polars,Large,54.151,0.025,78.8,9066099654.472
run_24_repetition_13,DONE,sort,Modin,Large,670.963,0.002,81.0,11713561996.146
