__run_id,__done,DFO,Library,DataFrame size,execution_time,num_dfos_per_joule,cpu_utilisation,memory_usage
run_10_repetition_3,TODO,replace,Dask,Large, , , , 
run_12_repetition_8,TODO,replace,Pandas,Large, , , , 
run_22_repetition_7,TODO,groupby,Polars,Large, , , , 
run_22_repetition_16,TODO,groupby,Polars,Large, , , , 
run_16_repetition_6,TODO,groupby,Modin,Large, , , , 
run_70_repetition_3,TODO,concat,Polars,Large, , , , 
run_70_repetition_12,TODO,concat,Polars,Large, , , , 
run_1_repetition_13,TODO,isna,Modin,Small, , , , 
run_49_repetition_18,TODO,dropna,Modin,Small, , , , 
run_67_repetition_14,TODO,concat,Dask,Small, , , , 
run_54_repetition_7,TODO,dropna,Polars,Large, , , , 
run_58_repetition_10,TODO,fillna,Dask,Large, , , , 
run_17_repetition_5,TODO,groupby,Modin,Small, , , , 
run_55_repetition_7,TODO,dropna,Polars,Small, , , , 
run_17_repetition_8,TODO,groupby,Modin,Small, , , , 
run_5_repetition_2,TODO,isna,Pandas,Small, , , , 
run_18_repetition_15,TODO,groupby,Dask,Large, , , , 
run_50_repetition_7,TODO,dropna,Dask,Large, , , , 
run_27_repetition_6,TODO,sort,Dask,Small, , , , 
run_4_repetition_12,TODO,isna,Pandas,Large, , , , 
run_12_repetition_14,TODO,replace,Pandas,Large, , , , 
run_45_repetition_0,TODO,drop,Pandas,Small, , , , 
run_46_repetition_14,TODO,drop,Polars,Large, , , , 
run_36_repetition_7,TODO,mean,Pandas,Large, , , , 
run_28_repetition_1,TODO,sort,Pandas,Large, , , , 
run_22_repetition_9,TODO,groupby,Polars,Large, , , , 
run_15_repetition_15,TODO,replace,Polars,Small, , , , 
run_52_repetition_14,TODO,dropna,Pandas,Large, , , , 
run_18_repetition_18,TODO,groupby,Dask,Large, , , , 
run_30_repetition_1,TODO,sort,Polars,Large, , , , 
run_60_repetition_16,TODO,fillna,Pandas,Large, , , , 
run_21_repetition_19,TODO,groupby,Pandas,Small, , , , 
run_31_repetition_2,TODO,sort,Polars,Small, , , , 
run_51_repetition_19,TODO,dropna,Dask,Small, , , , 
run_15_repetition_14,TODO,replace,Polars,Small, , , , 
run_11_repetition_12,TODO,replace,Dask,Small, , , , 
run_63_repetition_4,TODO,fillna,Polars,Small, , , , 
run_34_repetition_17,TODO,mean,Dask,Large, , , , 
run_17_repetition_10,TODO,groupby,Modin,Small, , , , 
run_25_repetition_11,TODO,sort,Modin,Small, , , , 
run_52_repetition_2,TODO,dropna,Pandas,Large, , , , 
run_64_repetition_15,TODO,concat,Modin,Large, , , , 
run_21_repetition_13,TODO,groupby,Pandas,Small, , , , 
run_10_repetition_14,TODO,replace,Dask,Large, , , , 
run_54_repetition_17,TODO,dropna,Polars,Large, , , , 
run_30_repetition_12,TODO,sort,Polars,Large, , , , 
run_71_repetition_7,TODO,concat,Polars,Small, , , , 
run_24_repetition_0,TODO,sort,Modin,Large, , , , 
run_60_repetition_19,TODO,fillna,Pandas,Large, , , , 
run_28_repetition_19,TODO,sort,Pandas,Large, , , , 
run_57_repetition_14,TODO,fillna,Modin,Small, , , , 
run_57_repetition_2,TODO,fillna,Modin,Small, , , , 
run_14_repetition_11,TODO,replace,Polars,Large, , , , 
run_7_repetition_3,TODO,isna,Polars,Small, , , , 
run_19_repetition_4,TODO,groupby,Dask,Small, , , , 
run_18_repetition_16,TODO,groupby,Dask,Large, , , , 
run_2_repetition_1,TODO,isna,Dask,Large, , , , 
run_42_repetition_13,TODO,drop,Dask,Large, , , , 
run_25_repetition_4,TODO,sort,Modin,Small, , , , 
run_59_repetition_7,TODO,fillna,Dask,Small, , , , 
run_21_repetition_2,TODO,groupby,Pandas,Small, , , , 
run_70_repetition_4,TODO,concat,Polars,Large, , , , 
run_36_repetition_15,TODO,mean,Pandas,Large, , , , 
run_15_repetition_8,TODO,replace,Polars,Small, , , , 
run_62_repetition_12,TODO,fillna,Polars,Large, , , , 
run_62_repetition_5,TODO,fillna,Polars,Large, , , , 
run_4_repetition_1,TODO,isna,Pandas,Large, , , , 
run_11_repetition_16,TODO,replace,Dask,Small, , , , 
run_59_repetition_5,TODO,fillna,Dask,Small, , , , 
run_65_repetition_18,TODO,concat,Modin,Small, , , , 
run_43_repetition_10,TODO,drop,Dask,Small, , , , 
run_70_repetition_18,TODO,concat,Polars,Large, , , , 
run_33_repetition_9,TODO,mean,Modin,Small, , , , 
run_6_repetition_1,TODO,isna,Polars,Large, , , , 
run_10_repetition_4,TODO,replace,Dask,Large, , , , 
run_16_repetition_5,TODO,groupby,Modin,Large, , , , 
run_64_repetition_13,TODO,concat,Modin,Large, , , , 
run_5_repetition_0,TODO,isna,Pandas,Small, , , , 
run_53_repetition_13,TODO,dropna,Pandas,Small, , , , 
run_46_repetition_11,TODO,drop,Polars,Large, , , , 
run_35_repetition_15,TODO,mean,Dask,Small, , , , 
run_30_repetition_15,TODO,sort,Polars,Large, , , , 
run_41_repetition_4,TODO,drop,Modin,Small, , , , 
run_43_repetition_0,TODO,drop,Dask,Small, , , , 
run_10_repetition_6,TODO,replace,Dask,Large, , , , 
run_36_repetition_19,TODO,mean,Pandas,Large, , , , 
run_11_repetition_7,TODO,replace,Dask,Small, , , , 
run_27_repetition_7,TODO,sort,Dask,Small, , , , 
run_39_repetition_11,TODO,mean,Polars,Small, , , , 
run_55_repetition_4,TODO,dropna,Polars,Small, , , , 
run_43_repetition_15,TODO,drop,Dask,Small, , , , 
run_58_repetition_7,TODO,fillna,Dask,Large, , , , 
run_35_repetition_10,TODO,mean,Dask,Small, , , , 
run_44_repetition_3,TODO,drop,Pandas,Large, , , , 
run_43_repetition_4,TODO,drop,Dask,Small, , , , 
run_63_repetition_2,TODO,fillna,Polars,Small, , , , 
run_31_repetition_1,TODO,sort,Polars,Small, , , , 
run_31_repetition_12,TODO,sort,Polars,Small, , , , 
run_44_repetition_16,TODO,drop,Pandas,Large, , , , 
run_51_repetition_9,TODO,dropna,Dask,Small, , , , 
run_44_repetition_5,TODO,drop,Pandas,Large, , , , 
run_15_repetition_13,TODO,replace,Polars,Small, , , , 
run_5_repetition_9,TODO,isna,Pandas,Small, , , , 
run_50_repetition_1,TODO,dropna,Dask,Large, , , , 
run_17_repetition_6,TODO,groupby,Modin,Small, , , , 
run_33_repetition_16,TODO,mean,Modin,Small, , , , 
run_22_repetition_0,TODO,groupby,Polars,Large, , , , 
run_6_repetition_4,TODO,isna,Polars,Large, , , , 
run_31_repetition_16,TODO,sort,Polars,Small, , , , 
run_5_repetition_1,TODO,isna,Pandas,Small, , , , 
run_11_repetition_6,TODO,replace,Dask,Small, , , , 
run_40_repetition_8,TODO,drop,Modin,Large, , , , 
run_38_repetition_13,TODO,mean,Polars,Large, , , , 
run_20_repetition_7,TODO,groupby,Pandas,Large, , , , 
run_24_repetition_10,TODO,sort,Modin,Large, , , , 
run_47_repetition_12,TODO,drop,Polars,Small, , , , 
run_27_repetition_15,TODO,sort,Dask,Small, , , , 
run_40_repetition_18,TODO,drop,Modin,Large, , , , 
run_10_repetition_5,TODO,replace,Dask,Large, , , , 
run_6_repetition_2,TODO,isna,Polars,Large, , , , 
run_62_repetition_14,TODO,fillna,Polars,Large, , , , 
run_64_repetition_19,TODO,concat,Modin,Large, , , , 
run_36_repetition_9,TODO,mean,Pandas,Large, , , , 
run_23_repetition_17,TODO,groupby,Polars,Small, , , , 
run_20_repetition_14,TODO,groupby,Pandas,Large, , , , 
run_3_repetition_0,TODO,isna,Dask,Small, , , , 
run_14_repetition_14,TODO,replace,Polars,Large, , , , 
run_9_repetition_2,TODO,replace,Modin,Small, , , , 
run_44_repetition_2,TODO,drop,Pandas,Large, , , , 
run_21_repetition_4,TODO,groupby,Pandas,Small, , , , 
run_39_repetition_13,TODO,mean,Polars,Small, , , , 
run_3_repetition_15,TODO,isna,Dask,Small, , , , 
run_66_repetition_0,TODO,concat,Dask,Large, , , , 
run_1_repetition_14,TODO,isna,Modin,Small, , , , 
run_4_repetition_16,TODO,isna,Pandas,Large, , , , 
run_15_repetition_11,TODO,replace,Polars,Small, , , , 
run_4_repetition_14,TODO,isna,Pandas,Large, , , , 
run_58_repetition_18,TODO,fillna,Dask,Large, , , , 
run_8_repetition_10,TODO,replace,Modin,Large, , , , 
run_21_repetition_0,TODO,groupby,Pandas,Small, , , , 
run_60_repetition_11,TODO,fillna,Pandas,Large, , , , 
run_20_repetition_19,TODO,groupby,Pandas,Large, , , , 
run_37_repetition_1,TODO,mean,Pandas,Small, , , , 
run_48_repetition_10,TODO,dropna,Modin,Large, , , , 
run_14_repetition_7,TODO,replace,Polars,Large, , , , 
run_44_repetition_19,TODO,drop,Pandas,Large, , , , 
run_40_repetition_5,TODO,drop,Modin,Large, , , , 
run_61_repetition_5,TODO,fillna,Pandas,Small, , , , 
run_36_repetition_8,TODO,mean,Pandas,Large, , , , 
run_4_repetition_19,TODO,isna,Pandas,Large, , , , 
run_44_repetition_10,TODO,drop,Pandas,Large, , , , 
run_15_repetition_7,TODO,replace,Polars,Small, , , , 
run_12_repetition_19,TODO,replace,Pandas,Large, , , , 
run_48_repetition_6,TODO,dropna,Modin,Large, , , , 
run_36_repetition_17,TODO,mean,Pandas,Large, , , , 
run_28_repetition_17,TODO,sort,Pandas,Large, , , , 
run_32_repetition_1,TODO,mean,Modin,Large, , , , 
run_28_repetition_8,TODO,sort,Pandas,Large, , , , 
run_59_repetition_13,TODO,fillna,Dask,Small, , , , 
run_53_repetition_19,TODO,dropna,Pandas,Small, , , , 
run_44_repetition_4,TODO,drop,Pandas,Large, , , , 
run_8_repetition_1,TODO,replace,Modin,Large, , , , 
run_15_repetition_1,TODO,replace,Polars,Small, , , , 
run_14_repetition_19,TODO,replace,Polars,Large, , , , 
run_11_repetition_13,TODO,replace,Dask,Small, , , , 
run_12_repetition_0,TODO,replace,Pandas,Large, , , , 
run_47_repetition_6,TODO,drop,Polars,Small, , , , 
run_43_repetition_1,TODO,drop,Dask,Small, , , , 
run_53_repetition_18,TODO,dropna,Pandas,Small, , , , 
run_60_repetition_13,TODO,fillna,Pandas,Large, , , , 
run_54_repetition_12,TODO,dropna,Polars,Large, , , , 
run_14_repetition_17,TODO,replace,Polars,Large, , , , 
run_14_repetition_9,TODO,replace,Polars,Large, , , , 
run_1_repetition_11,TODO,isna,Modin,Small, , , , 
run_45_repetition_7,TODO,drop,Pandas,Small, , , , 
run_29_repetition_19,TODO,sort,Pandas,Small, , , , 
run_50_repetition_0,TODO,dropna,Dask,Large, , , , 
run_6_repetition_13,TODO,isna,Polars,Large, , , , 
run_4_repetition_18,TODO,isna,Pandas,Large, , , , 
run_3_repetition_3,TODO,isna,Dask,Small, , , , 
run_17_repetition_17,TODO,groupby,Modin,Small, , , , 
run_13_repetition_11,TODO,replace,Pandas,Small, , , , 
run_61_repetition_7,TODO,fillna,Pandas,Small, , , , 
run_23_repetition_16,TODO,groupby,Polars,Small, , , , 
run_40_repetition_3,TODO,drop,Modin,Large, , , , 
run_52_repetition_19,TODO,dropna,Pandas,Large, , , , 
run_32_repetition_13,TODO,mean,Modin,Large, , , , 
run_24_repetition_17,TODO,sort,Modin,Large, , , , 
run_4_repetition_17,TODO,isna,Pandas,Large, , , , 
run_49_repetition_7,TODO,dropna,Modin,Small, , , , 
run_40_repetition_7,TODO,drop,Modin,Large, , , , 
run_32_repetition_15,TODO,mean,Modin,Large, , , , 
run_62_repetition_1,TODO,fillna,Polars,Large, , , , 
run_10_repetition_7,TODO,replace,Dask,Large, , , , 
run_37_repetition_6,TODO,mean,Pandas,Small, , , , 
run_51_repetition_10,TODO,dropna,Dask,Small, , , , 
run_60_repetition_0,TODO,fillna,Pandas,Large, , , , 
run_68_repetition_4,TODO,concat,Pandas,Large, , , , 
run_53_repetition_7,TODO,dropna,Pandas,Small, , , , 
run_67_repetition_8,TODO,concat,Dask,Small, , , , 
run_15_repetition_5,TODO,replace,Polars,Small, , , , 
run_71_repetition_17,TODO,concat,Polars,Small, , , , 
run_54_repetition_14,TODO,dropna,Polars,Large, , , , 
run_44_repetition_8,TODO,drop,Pandas,Large, , , , 
run_54_repetition_1,TODO,dropna,Polars,Large, , , , 
run_32_repetition_4,TODO,mean,Modin,Large, , , , 
run_39_repetition_19,TODO,mean,Polars,Small, , , , 
run_7_repetition_16,TODO,isna,Polars,Small, , , , 
run_7_repetition_17,TODO,isna,Polars,Small, , , , 
run_21_repetition_10,TODO,groupby,Pandas,Small, , , , 
run_58_repetition_1,TODO,fillna,Dask,Large, , , , 
run_46_repetition_12,TODO,drop,Polars,Large, , , , 
run_33_repetition_4,TODO,mean,Modin,Small, , , , 
run_49_repetition_3,TODO,dropna,Modin,Small, , , , 
run_37_repetition_7,TODO,mean,Pandas,Small, , , , 
run_5_repetition_8,TODO,isna,Pandas,Small, , , , 
run_0_repetition_0,TODO,isna,Modin,Large, , , , 
run_3_repetition_12,TODO,isna,Dask,Small, , , , 
run_31_repetition_13,TODO,sort,Polars,Small, , , , 
run_6_repetition_9,TODO,isna,Polars,Large, , , , 
run_19_repetition_0,TODO,groupby,Dask,Small, , , , 
run_51_repetition_0,TODO,dropna,Dask,Small, , , , 
run_3_repetition_13,TODO,isna,Dask,Small, , , , 
run_70_repetition_13,TODO,concat,Polars,Large, , , , 
run_20_repetition_6,TODO,groupby,Pandas,Large, , , , 
run_28_repetition_12,TODO,sort,Pandas,Large, , , , 
run_68_repetition_17,TODO,concat,Pandas,Large, , , , 
run_29_repetition_3,TODO,sort,Pandas,Small, , , , 
run_24_repetition_18,TODO,sort,Modin,Large, , , , 
run_44_repetition_1,TODO,drop,Pandas,Large, , , , 
run_44_repetition_17,TODO,drop,Pandas,Large, , , , 
run_49_repetition_6,TODO,dropna,Modin,Small, , , , 
run_63_repetition_13,TODO,fillna,Polars,Small, , , , 
run_21_repetition_1,TODO,groupby,Pandas,Small, , , , 
run_13_repetition_9,TODO,replace,Pandas,Small, , , , 
run_22_repetition_1,TODO,groupby,Polars,Large, , , , 
run_53_repetition_16,TODO,dropna,Pandas,Small, , , , 
run_58_repetition_14,TODO,fillna,Dask,Large, , , , 
run_34_repetition_18,TODO,mean,Dask,Large, , , , 
run_2_repetition_9,TODO,isna,Dask,Large, , , , 
run_5_repetition_17,TODO,isna,Pandas,Small, , , , 
run_35_repetition_12,TODO,mean,Dask,Small, , , , 
run_10_repetition_2,TODO,replace,Dask,Large, , , , 
run_29_repetition_4,TODO,sort,Pandas,Small, , , , 
run_45_repetition_14,TODO,drop,Pandas,Small, , , , 
run_25_repetition_3,TODO,sort,Modin,Small, , , , 
run_4_repetition_7,TODO,isna,Pandas,Large, , , , 
run_45_repetition_15,TODO,drop,Pandas,Small, , , , 
run_23_repetition_3,TODO,groupby,Polars,Small, , , , 
run_25_repetition_6,TODO,sort,Modin,Small, , , , 
run_50_repetition_10,TODO,dropna,Dask,Large, , , , 
run_47_repetition_4,TODO,drop,Polars,Small, , , , 
run_37_repetition_2,TODO,mean,Pandas,Small, , , , 
run_57_repetition_12,TODO,fillna,Modin,Small, , , , 
run_28_repetition_13,TODO,sort,Pandas,Large, , , , 
run_39_repetition_0,TODO,mean,Polars,Small, , , , 
run_8_repetition_8,TODO,replace,Modin,Large, , , , 
run_16_repetition_4,TODO,groupby,Modin,Large, , , , 
run_48_repetition_5,TODO,dropna,Modin,Large, , , , 
run_47_repetition_15,TODO,drop,Polars,Small, , , , 
run_38_repetition_17,TODO,mean,Polars,Large, , , , 
run_52_repetition_5,TODO,dropna,Pandas,Large, , , , 
run_62_repetition_19,TODO,fillna,Polars,Large, , , , 
run_68_repetition_7,TODO,concat,Pandas,Large, , , , 
run_42_repetition_11,TODO,drop,Dask,Large, , , , 
run_23_repetition_18,TODO,groupby,Polars,Small, , , , 
run_37_repetition_17,TODO,mean,Pandas,Small, , , , 
run_46_repetition_5,TODO,drop,Polars,Large, , , , 
run_63_repetition_0,TODO,fillna,Polars,Small, , , , 
run_0_repetition_10,TODO,isna,Modin,Large, , , , 
run_42_repetition_7,TODO,drop,Dask,Large, , , , 
run_40_repetition_2,TODO,drop,Modin,Large, , , , 
run_1_repetition_16,TODO,isna,Modin,Small, , , , 
run_61_repetition_4,TODO,fillna,Pandas,Small, , , , 
run_61_repetition_11,TODO,fillna,Pandas,Small, , , , 
run_16_repetition_13,TODO,groupby,Modin,Large, , , , 
run_63_repetition_5,TODO,fillna,Polars,Small, , , , 
run_53_repetition_1,TODO,dropna,Pandas,Small, , , , 
run_39_repetition_15,TODO,mean,Polars,Small, , , , 
run_4_repetition_8,TODO,isna,Pandas,Large, , , , 
run_60_repetition_4,TODO,fillna,Pandas,Large, , , , 
run_57_repetition_16,TODO,fillna,Modin,Small, , , , 
run_3_repetition_7,TODO,isna,Dask,Small, , , , 
run_67_repetition_11,TODO,concat,Dask,Small, , , , 
run_67_repetition_6,TODO,concat,Dask,Small, , , , 
run_17_repetition_19,TODO,groupby,Modin,Small, , , , 
run_8_repetition_3,TODO,replace,Modin,Large, , , , 
run_22_repetition_17,TODO,groupby,Polars,Large, , , , 
run_42_repetition_14,TODO,drop,Dask,Large, , , , 
run_0_repetition_13,TODO,isna,Modin,Large, , , , 
run_47_repetition_5,TODO,drop,Polars,Small, , , , 
run_3_repetition_17,TODO,isna,Dask,Small, , , , 
run_47_repetition_1,TODO,drop,Polars,Small, , , , 
run_21_repetition_6,TODO,groupby,Pandas,Small, , , , 
run_24_repetition_3,TODO,sort,Modin,Large, , , , 
run_7_repetition_1,TODO,isna,Polars,Small, , , , 
run_47_repetition_11,TODO,drop,Polars,Small, , , , 
run_13_repetition_4,TODO,replace,Pandas,Small, , , , 
run_42_repetition_6,TODO,drop,Dask,Large, , , , 
run_41_repetition_12,TODO,drop,Modin,Small, , , , 
run_37_repetition_5,TODO,mean,Pandas,Small, , , , 
run_69_repetition_1,TODO,concat,Pandas,Small, , , , 
run_36_repetition_12,TODO,mean,Pandas,Large, , , , 
run_53_repetition_9,TODO,dropna,Pandas,Small, , , , 
run_12_repetition_6,TODO,replace,Pandas,Large, , , , 
run_64_repetition_10,TODO,concat,Modin,Large, , , , 
run_38_repetition_11,TODO,mean,Polars,Large, , , , 
run_33_repetition_15,TODO,mean,Modin,Small, , , , 
run_13_repetition_8,TODO,replace,Pandas,Small, , , , 
run_32_repetition_14,TODO,mean,Modin,Large, , , , 
run_18_repetition_3,TODO,groupby,Dask,Large, , , , 
run_64_repetition_2,TODO,concat,Modin,Large, , , , 
run_45_repetition_8,TODO,drop,Pandas,Small, , , , 
run_54_repetition_3,TODO,dropna,Polars,Large, , , , 
run_36_repetition_5,TODO,mean,Pandas,Large, , , , 
run_11_repetition_17,TODO,replace,Dask,Small, , , , 
run_20_repetition_11,TODO,groupby,Pandas,Large, , , , 
run_37_repetition_8,TODO,mean,Pandas,Small, , , , 
run_39_repetition_9,TODO,mean,Polars,Small, , , , 
run_70_repetition_11,TODO,concat,Polars,Large, , , , 
run_63_repetition_7,TODO,fillna,Polars,Small, , , , 
run_66_repetition_19,TODO,concat,Dask,Large, , , , 
run_27_repetition_2,TODO,sort,Dask,Small, , , , 
run_59_repetition_2,TODO,fillna,Dask,Small, , , , 
run_69_repetition_9,TODO,concat,Pandas,Small, , , , 
run_43_repetition_13,TODO,drop,Dask,Small, , , , 
run_69_repetition_19,TODO,concat,Pandas,Small, , , , 
run_40_repetition_17,TODO,drop,Modin,Large, , , , 
run_2_repetition_4,TODO,isna,Dask,Large, , , , 
run_1_repetition_19,TODO,isna,Modin,Small, , , , 
run_27_repetition_3,TODO,sort,Dask,Small, , , , 
run_38_repetition_16,TODO,mean,Polars,Large, , , , 
run_25_repetition_13,TODO,sort,Modin,Small, , , , 
run_15_repetition_19,TODO,replace,Polars,Small, , , , 
run_4_repetition_4,TODO,isna,Pandas,Large, , , , 
run_30_repetition_14,TODO,sort,Polars,Large, , , , 
run_14_repetition_12,TODO,replace,Polars,Large, , , , 
run_70_repetition_1,TODO,concat,Polars,Large, , , , 
run_54_repetition_4,TODO,dropna,Polars,Large, , , , 
run_24_repetition_16,TODO,sort,Modin,Large, , , , 
run_56_repetition_18,TODO,fillna,Modin,Large, , , , 
run_26_repetition_19,TODO,sort,Dask,Large, , , , 
run_43_repetition_2,TODO,drop,Dask,Small, , , , 
run_58_repetition_11,TODO,fillna,Dask,Large, , , , 
run_53_repetition_12,TODO,dropna,Pandas,Small, , , , 
run_1_repetition_4,TODO,isna,Modin,Small, , , , 
run_21_repetition_16,TODO,groupby,Pandas,Small, , , , 
run_38_repetition_3,TODO,mean,Polars,Large, , , , 
run_57_repetition_17,TODO,fillna,Modin,Small, , , , 
run_52_repetition_0,TODO,dropna,Pandas,Large, , , , 
run_26_repetition_9,TODO,sort,Dask,Large, , , , 
run_58_repetition_6,TODO,fillna,Dask,Large, , , , 
run_63_repetition_3,TODO,fillna,Polars,Small, , , , 
run_1_repetition_9,TODO,isna,Modin,Small, , , , 
run_42_repetition_18,TODO,drop,Dask,Large, , , , 
run_8_repetition_17,TODO,replace,Modin,Large, , , , 
run_25_repetition_18,TODO,sort,Modin,Small, , , , 
run_33_repetition_17,TODO,mean,Modin,Small, , , , 
run_43_repetition_17,TODO,drop,Dask,Small, , , , 
run_25_repetition_19,TODO,sort,Modin,Small, , , , 
run_17_repetition_15,TODO,groupby,Modin,Small, , , , 
run_17_repetition_16,TODO,groupby,Modin,Small, , , , 
run_44_repetition_15,TODO,drop,Pandas,Large, , , , 
run_68_repetition_15,TODO,concat,Pandas,Large, , , , 
run_4_repetition_10,TODO,isna,Pandas,Large, , , , 
run_34_repetition_3,TODO,mean,Dask,Large, , , , 
run_17_repetition_3,TODO,groupby,Modin,Small, , , , 
run_1_repetition_10,TODO,isna,Modin,Small, , , , 
run_64_repetition_3,TODO,concat,Modin,Large, , , , 
run_45_repetition_18,TODO,drop,Pandas,Small, , , , 
run_8_repetition_4,TODO,replace,Modin,Large, , , , 
run_36_repetition_0,TODO,mean,Pandas,Large, , , , 
run_32_repetition_5,TODO,mean,Modin,Large, , , , 
run_65_repetition_19,TODO,concat,Modin,Small, , , , 
run_65_repetition_12,TODO,concat,Modin,Small, , , , 
run_40_repetition_0,TODO,drop,Modin,Large, , , , 
run_14_repetition_8,TODO,replace,Polars,Large, , , , 
run_6_repetition_3,TODO,isna,Polars,Large, , , , 
run_40_repetition_9,TODO,drop,Modin,Large, , , , 
run_43_repetition_3,TODO,drop,Dask,Small, , , , 
run_50_repetition_11,TODO,dropna,Dask,Large, , , , 
run_26_repetition_1,TODO,sort,Dask,Large, , , , 
run_31_repetition_19,TODO,sort,Polars,Small, , , , 
run_50_repetition_3,TODO,dropna,Dask,Large, , , , 
run_25_repetition_7,TODO,sort,Modin,Small, , , , 
run_32_repetition_0,TODO,mean,Modin,Large, , , , 
run_20_repetition_10,TODO,groupby,Pandas,Large, , , , 
run_56_repetition_4,TODO,fillna,Modin,Large, , , , 
run_46_repetition_7,TODO,drop,Polars,Large, , , , 
run_39_repetition_4,TODO,mean,Polars,Small, , , , 
run_51_repetition_11,TODO,dropna,Dask,Small, , , , 
run_39_repetition_16,TODO,mean,Polars,Small, , , , 
run_16_repetition_9,TODO,groupby,Modin,Large, , , , 
run_62_repetition_4,TODO,fillna,Polars,Large, , , , 
run_41_repetition_10,TODO,drop,Modin,Small, , , , 
run_4_repetition_15,TODO,isna,Pandas,Large, , , , 
run_58_repetition_19,TODO,fillna,Dask,Large, , , , 
run_19_repetition_6,TODO,groupby,Dask,Small, , , , 
run_26_repetition_0,TODO,sort,Dask,Large, , , , 
run_9_repetition_12,TODO,replace,Modin,Small, , , , 
run_45_repetition_5,TODO,drop,Pandas,Small, , , , 
run_2_repetition_16,TODO,isna,Dask,Large, , , , 
run_5_repetition_10,TODO,isna,Pandas,Small, , , , 
run_4_repetition_9,TODO,isna,Pandas,Large, , , , 
run_8_repetition_6,TODO,replace,Modin,Large, , , , 
run_9_repetition_13,TODO,replace,Modin,Small, , , , 
run_70_repetition_0,TODO,concat,Polars,Large, , , , 
run_3_repetition_14,TODO,isna,Dask,Small, , , , 
run_22_repetition_11,TODO,groupby,Polars,Large, , , , 
run_30_repetition_18,TODO,sort,Polars,Large, , , , 
run_26_repetition_3,TODO,sort,Dask,Large, , , , 
run_18_repetition_11,TODO,groupby,Dask,Large, , , , 
run_29_repetition_14,TODO,sort,Pandas,Small, , , , 
run_68_repetition_5,TODO,concat,Pandas,Large, , , , 
run_12_repetition_18,TODO,replace,Pandas,Large, , , , 
run_21_repetition_7,TODO,groupby,Pandas,Small, , , , 
run_12_repetition_3,TODO,replace,Pandas,Large, , , , 
run_14_repetition_6,TODO,replace,Polars,Large, , , , 
run_14_repetition_0,TODO,replace,Polars,Large, , , , 
run_32_repetition_12,TODO,mean,Modin,Large, , , , 
run_7_repetition_9,TODO,isna,Polars,Small, , , , 
run_12_repetition_15,TODO,replace,Pandas,Large, , , , 
run_9_repetition_7,TODO,replace,Modin,Small, , , , 
run_58_repetition_12,TODO,fillna,Dask,Large, , , , 
run_50_repetition_4,TODO,dropna,Dask,Large, , , , 
run_13_repetition_16,TODO,replace,Pandas,Small, , , , 
run_22_repetition_12,TODO,groupby,Polars,Large, , , , 
run_5_repetition_13,TODO,isna,Pandas,Small, , , , 
run_9_repetition_18,TODO,replace,Modin,Small, , , , 
run_57_repetition_15,TODO,fillna,Modin,Small, , , , 
run_71_repetition_4,TODO,concat,Polars,Small, , , , 
run_43_repetition_8,TODO,drop,Dask,Small, , , , 
run_33_repetition_1,TODO,mean,Modin,Small, , , , 
run_66_repetition_18,TODO,concat,Dask,Large, , , , 
run_11_repetition_8,TODO,replace,Dask,Small, , , , 
run_59_repetition_6,TODO,fillna,Dask,Small, , , , 
run_64_repetition_0,TODO,concat,Modin,Large, , , , 
run_51_repetition_4,TODO,dropna,Dask,Small, , , , 
run_41_repetition_16,TODO,drop,Modin,Small, , , , 
run_8_repetition_5,TODO,replace,Modin,Large, , , , 
run_58_repetition_2,TODO,fillna,Dask,Large, , , , 
run_19_repetition_8,TODO,groupby,Dask,Small, , , , 
run_13_repetition_0,TODO,replace,Pandas,Small, , , , 
run_1_repetition_0,TODO,isna,Modin,Small, , , , 
run_60_repetition_7,TODO,fillna,Pandas,Large, , , , 
run_52_repetition_18,TODO,dropna,Pandas,Large, , , , 
run_33_repetition_7,TODO,mean,Modin,Small, , , , 
run_9_repetition_14,TODO,replace,Modin,Small, , , , 
run_4_repetition_6,TODO,isna,Pandas,Large, , , , 
run_27_repetition_4,TODO,sort,Dask,Small, , , , 
run_0_repetition_18,TODO,isna,Modin,Large, , , , 
run_53_repetition_8,TODO,dropna,Pandas,Small, , , , 
run_58_repetition_4,TODO,fillna,Dask,Large, , , , 
run_26_repetition_6,TODO,sort,Dask,Large, , , , 
run_34_repetition_9,TODO,mean,Dask,Large, , , , 
run_25_repetition_15,TODO,sort,Modin,Small, , , , 
run_40_repetition_19,TODO,drop,Modin,Large, , , , 
run_3_repetition_5,TODO,isna,Dask,Small, , , , 
run_18_repetition_6,TODO,groupby,Dask,Large, , , , 
run_5_repetition_3,TODO,isna,Pandas,Small, , , , 
run_17_repetition_9,TODO,groupby,Modin,Small, , , , 
run_7_repetition_14,TODO,isna,Polars,Small, , , , 
run_32_repetition_16,TODO,mean,Modin,Large, , , , 
run_18_repetition_0,TODO,groupby,Dask,Large, , , , 
run_0_repetition_2,TODO,isna,Modin,Large, , , , 
run_0_repetition_15,TODO,isna,Modin,Large, , , , 
run_49_repetition_17,TODO,dropna,Modin,Small, , , , 
run_8_repetition_16,TODO,replace,Modin,Large, , , , 
run_30_repetition_0,TODO,sort,Polars,Large, , , , 
run_13_repetition_10,TODO,replace,Pandas,Small, , , , 
run_15_repetition_6,TODO,replace,Polars,Small, , , , 
